datum,partei,rolling_average,sz_err,ci_higher,ci_lower
2012-10-30,SPD,0.290043017868961,0.0224759265387161,0.312518944407677,0.267567091330245
2012-10-30,Grüne,0.12668100595632,0.0164755327597617,0.143156538716082,0.110205473196559
2012-10-30,FDP,0.04,0.00973819986763733,0.0497381998676373,0.0302618001323627
2012-10-30,Linke,0.0733189940436797,0.0130085506287227,0.0863275446724024,0.060310443414957
2012-11-06,CDU/CSU,0.38,0.0240458281198551,0.404045828119855,0.355954171880145
2012-11-06,SPD,0.290092196246296,0.0224167665459335,0.312508962792229,0.267675429700362
2012-11-06,Grüne,0.126697398748765,0.0164331280869279,0.143130526835693,0.110264270661837
2012-11-06,FDP,0.04,0.00971223905169575,0.0497122390516958,0.0302877609483042
2012-11-06,Linke,0.0733026012512348,0.0129724827132038,0.0862750839644386,0.060330118538031
2012-11-13,CDU/CSU,0.38,0.0241895874916833,0.404189587491683,0.355810412508317
2012-11-13,SPD,0.28999001996008,0.0225424650698603,0.31253248502994,0.26744755489022
2012-11-13,Grüne,0.133326679973387,0.0168383000665336,0.15016498003992,0.116488379906853
2012-11-13,FDP,0.04,0.00976451430472389,0.0497645143047239,0.0302354856952761
2012-11-13,Linke,0.0666733200266134,0.012532125748503,0.0792054457751164,0.0541411942781104
2012-11-19,CDU/CSU,0.38,0.0240966853932584,0.404096685393258,0.355903314606742
2012-11-19,SPD,0.283370786516854,0.0223255617977528,0.305696348314607,0.261045224719101
2012-11-19,Grüne,0.133370786516854,0.0167739887640449,0.150144775280899,0.116596797752809
2012-11-19,FDP,0.046685393258427,0.0103717415730337,0.0570571348314607,0.0363136516853933
2012-11-19,Linke,0.0666292134831461,0.012484606741573,0.0791138202247191,0.054144606741573
2012-11-22,CDU/CSU,0.376685393258427,0.0240436516853933,0.40072904494382,0.352641741573034
2012-11-22,SPD,0.280056179775281,0.0222161797752809,0.302272359550562,0.25784
2012-11-22,Grüne,0.146629213483146,0.0176291573033708,0.164258370786517,0.129000056179775
2012-11-22,FDP,0.046685393258427,0.0103717415730337,0.0570571348314607,0.0363136516853933
2012-11-22,Linke,0.0666292134831461,0.012484606741573,0.0791138202247191,0.054144606741573
2012-11-27,CDU/CSU,0.36331899404368,0.0239071806750496,0.387226174718729,0.33941181336863
2012-11-27,SPD,0.280043017868961,0.0222327796161482,0.302275797485109,0.257810238252813
2012-11-27,Grüne,0.146637988087359,0.0176458405029782,0.164283828590338,0.128992147584381
2012-11-27,FDP,0.04,0.00973819986763733,0.0497381998676373,0.0302618001323627
2012-11-27,Linke,0.0733189940436797,0.0130085506287227,0.0863275446724024,0.060310443414957
2012-12-04,CDU/CSU,0.356590013140604,0.0237181110381078,0.380308124178712,0.332871902102497
2012-12-04,SPD,0.280114980289093,0.0221480749014455,0.302263055190539,0.257966905387648
2012-12-04,Grüne,0.153295006570302,0.0178624047306176,0.17115741130092,0.135432601839685
2012-12-04,FDP,0.04,0.00969608738501971,0.0496960873850197,0.0303039126149803
2012-12-04,Linke,0.0732950065703022,0.0129547437582129,0.0862497503285151,0.0603402628120894
2012-12-11,CDU/CSU,0.37,0.0239710809917355,0.393971080991736,0.346028919008264
2012-12-11,SPD,0.280052892561984,0.0222236727272727,0.302276565289256,0.257829219834711
2012-12-11,Grüne,0.153315702479339,0.0179240958677686,0.171239798347107,0.13539160661157
2012-12-11,FDP,0.0466842975206612,0.0103720297520661,0.0570563272727273,0.036312267768595
2012-12-11,Linke,0.0733157024793389,0.0130000033057851,0.086315705785124,0.0603156991735537
2012-12-17,CDU/CSU,0.379966974900925,0.0241065059445178,0.404073480845443,0.355860468956407
2012-12-17,SPD,0.29,0.0225242404227213,0.312524240422721,0.267475759577279
2012-12-17,Grüne,0.146677675033025,0.0175135270805812,0.164191202113606,0.129164147952444
2012-12-17,FDP,0.0466776750330251,0.0103671268163804,0.0570448018494055,0.0363105482166447
2012-12-17,Linke,0.07,0.0126648811096433,0.0826648811096433,0.0573351188903567
2012-12-18,CDU/CSU,0.373298083278255,0.0240351024454726,0.397333185723728,0.349262980832783
2012-12-18,SPD,0.29,0.0225327296761401,0.31253272967614,0.26746727032386
2012-12-18,Grüne,0.14,0.0172277726371447,0.157227772637145,0.122772227362855
2012-12-18,FDP,0.04,0.00973352941176471,0.0497335294117647,0.0302664705882353
2012-12-18,Linke,0.07,0.0126725776602776,0.0826725776602776,0.0573274223397224
2013-01-07,CDU/CSU,0.393333333333333,0.0242966666666667,0.41763,0.369036666666667
2013-01-07,SPD,0.283333333333333,0.0224266666666667,0.30576,0.260906666666667
2013-01-07,Grüne,0.133333333333333,0.0169466666666667,0.15028,0.116386666666667
2013-01-07,FDP,0.0466666666666667,0.0103833333333333,0.05705,0.0362833333333333
2013-01-07,Linke,0.07,0.01269,0.08269,0.05731
2013-01-15,CDU/CSU,0.393317941952507,0.0242361015831135,0.41755404353562,0.369081840369393
2013-01-15,SPD,0.283317941952507,0.0223669327176781,0.305684874670185,0.260951009234829
2013-01-15,Grüne,0.14,0.0172102572559367,0.157210257255937,0.122789742744063
2013-01-15,FDP,0.04,0.00971782321899736,0.0497178232189974,0.0302821767810026
2013-01-15,Linke,0.07,0.0126561609498681,0.0826561609498681,0.0573438390501319
2013-01-22,CDU/CSU,0.406678771871905,0.0243659656652361,0.431044737537141,0.382312806206669
2013-01-22,SPD,0.27664245625619,0.0222361472433146,0.298878603499505,0.254406309012876
2013-01-22,Grüne,0.146678771871905,0.0175128821393199,0.164191654011225,0.129165889732585
2013-01-22,FDP,0.04,0.00972567844172994,0.0497256784417299,0.0302743215582701
2013-01-22,Linke,0.07,0.0126643710795642,0.0826643710795642,0.0573356289204358
2013-01-29,CDU/CSU,0.406695536309127,0.0245096868754164,0.431205223184544,0.382185849433711
2013-01-29,CDU/CSU,0.406695536309127,0.0245096868754164,0.431205223184544,0.382185849433711
2013-01-29,CDU/CSU,0.406695536309127,0.0245096868754164,0.431205223184544,0.382185849433711
2013-01-29,CDU/CSU,0.406695536309127,0.0245096868754164,0.431205223184544,0.382185849433711
2013-01-29,SPD,0.273304463690873,0.0221773917388408,0.295481855429714,0.251127071952032
2013-01-29,SPD,0.273304463690873,0.0221773917388408,0.295481855429714,0.251127071952032
2013-01-29,SPD,0.273304463690873,0.0221773917388408,0.295481855429714,0.251127071952032
2013-01-29,SPD,0.273304463690873,0.0221773917388408,0.295481855429714,0.251127071952032
2013-01-29,Grüne,0.143347768154564,0.0175165689540306,0.160864337108594,0.125831199200533
2013-01-29,Grüne,0.143347768154564,0.0175165689540306,0.160864337108594,0.125831199200533
2013-01-29,Grüne,0.143347768154564,0.0175165689540306,0.160864337108594,0.125831199200533
2013-01-29,Grüne,0.143347768154564,0.0175165689540306,0.160864337108594,0.125831199200533
2013-01-29,FDP,0.0433477681545636,0.010223710859427,0.0535714790139907,0.0331240572951366
2013-01-29,FDP,0.0433477681545636,0.010223710859427,0.0535714790139907,0.0331240572951366
2013-01-29,FDP,0.0433477681545636,0.010223710859427,0.0535714790139907,0.0331240572951366
2013-01-29,FDP,0.0433477681545636,0.010223710859427,0.0535714790139907,0.0331240572951366
2013-01-29,Linke,0.0666522318454364,0.0123583710859427,0.0790106029313791,0.0542938607594937
2013-01-29,Linke,0.0666522318454364,0.0123583710859427,0.0790106029313791,0.0542938607594937
2013-01-29,Linke,0.0666522318454364,0.0123583710859427,0.0790106029313791,0.0542938607594937
2013-01-29,Linke,0.0666522318454364,0.0123583710859427,0.0790106029313791,0.0542938607594937
2013-02-04,CDU/CSU,0.406662247265496,0.0244413225058005,0.431103569771296,0.382220924759695
2013-02-04,SPD,0.280006629101757,0.0222583891282731,0.30226501823003,0.257748239973484
2013-02-04,Grüne,0.15,0.0177585681140206,0.167758568114021,0.132241431885979
2013-02-04,FDP,0.05,0.0108357938349354,0.0608357938349354,0.0391642061650646
2013-02-04,Linke,0.06,0.0118123831620815,0.0718123831620815,0.0481876168379185
2013-02-12,CDU/CSU,0.399976836532098,0.0243562144275314,0.424333050959629,0.375620622104567
2013-02-12,SPD,0.280023163467902,0.0222343481138319,0.302257511581734,0.25778881535407
2013-02-12,Grüne,0.15,0.0177416479152879,0.167741647915288,0.132258352084712
2013-02-12,FDP,0.043325612177366,0.0101862011912641,0.05351181336863,0.0331394109861019
2013-02-12,Linke,0.06,0.0117966644606221,0.0717966644606221,0.0482033355393779
2013-02-19,CDU/CSU,0.4,0.0243690185676393,0.424369018567639,0.375630981432361
2013-02-19,CDU/CSU,0.4,0.0243690185676393,0.424369018567639,0.375630981432361
2013-02-19,CDU/CSU,0.4,0.0243690185676393,0.424369018567639,0.375630981432361
2013-02-19,CDU/CSU,0.4,0.0243690185676393,0.424369018567639,0.375630981432361
2013-02-19,SPD,0.283335543766578,0.0223691578249337,0.305704701591512,0.260966385941645
2013-02-19,SPD,0.283335543766578,0.0223691578249337,0.305704701591512,0.260966385941645
2013-02-19,SPD,0.283335543766578,0.0223691578249337,0.305704701591512,0.260966385941645
2013-02-19,SPD,0.283335543766578,0.0223691578249337,0.305704701591512,0.260966385941645
2013-02-19,Grüne,0.15,0.0177659515915119,0.167765951591512,0.132234048408488
2013-02-19,Grüne,0.15,0.0177659515915119,0.167765951591512,0.132234048408488
2013-02-19,Grüne,0.15,0.0177659515915119,0.167765951591512,0.132234048408488
2013-02-19,Grüne,0.15,0.0177659515915119,0.167765951591512,0.132234048408488
2013-02-19,FDP,0.0433322281167109,0.010196124005305,0.0535283521220159,0.0331361041114058
2013-02-19,FDP,0.0433322281167109,0.010196124005305,0.0535283521220159,0.0331361041114058
2013-02-19,FDP,0.0433322281167109,0.010196124005305,0.0535283521220159,0.0331361041114058
2013-02-19,FDP,0.0433322281167109,0.010196124005305,0.0535283521220159,0.0331361041114058
2013-02-19,Linke,0.06,0.0118128580901857,0.0718128580901857,0.0481871419098143
2013-02-19,Linke,0.06,0.0118128580901857,0.0718128580901857,0.0481871419098143
2013-02-19,Linke,0.06,0.0118128580901857,0.0718128580901857,0.0481871419098143
2013-02-19,Linke,0.06,0.0118128580901857,0.0718128580901857,0.0481871419098143
2013-02-26,CDU/CSU,0.4,0.0243172060766182,0.424317206076618,0.375682793923382
2013-02-26,SPD,0.276680977542933,0.0221853896961691,0.298866367239102,0.254495587846764
2013-02-26,Grüne,0.15,0.0177240026420079,0.167724002642008,0.132275997357992
2013-02-26,FDP,0.05,0.0108176519154557,0.0608176519154557,0.0391823480845443
2013-02-26,Linke,0.06,0.0117871367239102,0.0717871367239102,0.0482128632760898
2013-03-04,CDU/CSU,0.406686449060336,0.0243524332344214,0.431038882294758,0.382334015825915
2013-03-04,SPD,0.263313550939664,0.0218601285855589,0.285173679525223,0.241453422354105
2013-03-04,Grüne,0.15,0.0177070623145401,0.16770706231454,0.13229293768546
2013-03-04,FDP,0.05,0.0108087932739862,0.0608087932739862,0.0391912067260139
2013-03-04,Linke,0.0666864490603363,0.0122862512363996,0.0789727002967359,0.0544001978239367
2013-03-12,CDU/CSU,0.4,0.0243939189637994,0.424393918963799,0.375606081036201
2013-03-12,SPD,0.27,0.0221068847558951,0.292106884755895,0.247893115244105
2013-03-12,Grüne,0.15,0.0177828561939555,0.167782856193955,0.132217143806044
2013-03-12,FDP,0.05,0.0108517402856194,0.0608517402856194,0.0391482597143806
2013-03-12,Linke,0.0666622384589837,0.0123415543008967,0.0790037927598805,0.054320684158087
2013-03-19,CDU/CSU,0.4,0.0243878061732492,0.424387806173249,0.375612193826751
2013-03-19,SPD,0.266657816130103,0.0219901128443412,0.288647928974444,0.244667703285762
2013-03-19,Grüne,0.153342183869897,0.0179728708927979,0.171315054762695,0.135369312977099
2013-03-19,FDP,0.05,0.0108501360769997,0.0608501360769997,0.0391498639230003
2013-03-19,Linke,0.07,0.0127040623962828,0.0827040623962828,0.0572959376037172
2013-03-22,CDU/CSU,0.4,0.0243121558270056,0.424312155827006,0.375687844172994
2013-03-22,SPD,0.266675470452295,0.0219231858699241,0.288598656322219,0.24475228458237
2013-03-22,Grüne,0.16,0.0181941366787719,0.178194136678772,0.141805863321228
2013-03-22,FDP,0.05,0.0108165137008914,0.0608165137008914,0.0391834862991086
2013-03-22,Linke,0.0633245295477055,0.0121485704853087,0.0754731000330142,0.0511759590623968
2013-03-25,CDU/CSU,0.393336646785951,0.0243029622266402,0.417639609012591,0.369033684559311
2013-03-25,SPD,0.266663353214049,0.0219658813783963,0.288629234592445,0.244697471835653
2013-03-25,Grüne,0.153336646785951,0.0179556626905235,0.171292309476475,0.135380984095427
2013-03-25,FDP,0.05,0.0108413021868787,0.0608413021868787,0.0391586978131213
2013-03-25,Linke,0.07,0.0126881941683234,0.0826881941683234,0.0573118058316766
2013-04-09,CDU/CSU,0.393342183869897,0.0243212280119482,0.417663411881845,0.369020955857949
2013-04-09,SPD,0.26,0.0218369830733488,0.281836983073349,0.238163016926651
2013-04-09,Grüne,0.146684367739794,0.0176732691669432,0.164357636906737,0.129011098572851
2013-04-09,FDP,0.05,0.0108501360769997,0.0608501360769997,0.0391498639230003
2013-04-09,Linke,0.0766578161301029,0.01317010952539,0.0898279256554929,0.0634877066047129
2013-04-16,CDU/CSU,0.399960278053625,0.02435772591857,0.424318003972195,0.375602552135055
2013-04-16,CDU/CSU,0.399960278053625,0.02435772591857,0.424318003972195,0.375602552135055
2013-04-16,CDU/CSU,0.399960278053625,0.02435772591857,0.424318003972195,0.375602552135055
2013-04-16,CDU/CSU,0.399960278053625,0.02435772591857,0.424318003972195,0.375602552135055
2013-04-16,SPD,0.253359814630917,0.0215603475670308,0.274920162197948,0.231799467063886
2013-04-16,SPD,0.253359814630917,0.0215603475670308,0.274920162197948,0.231799467063886
2013-04-16,SPD,0.253359814630917,0.0215603475670308,0.274920162197948,0.231799467063886
2013-04-16,SPD,0.253359814630917,0.0215603475670308,0.274920162197948,0.231799467063886
2013-04-16,Grüne,0.150039721946375,0.0175969645812645,0.16763668652764,0.132442757365111
2013-04-16,Grüne,0.150039721946375,0.0175969645812645,0.16763668652764,0.132442757365111
2013-04-16,Grüne,0.150039721946375,0.0175969645812645,0.16763668652764,0.132442757365111
2013-04-16,Grüne,0.150039721946375,0.0175969645812645,0.16763668652764,0.132442757365111
2013-04-16,FDP,0.0533200926845415,0.0112331281032771,0.0645532207878186,0.0420869645812645
2013-04-16,FDP,0.0533200926845415,0.0112331281032771,0.0645532207878186,0.0420869645812645
2013-04-16,FDP,0.0533200926845415,0.0112331281032771,0.0645532207878186,0.0420869645812645
2013-04-16,FDP,0.0533200926845415,0.0112331281032771,0.0645532207878186,0.0420869645812645
2013-04-16,Linke,0.0733200926845415,0.0130091724594505,0.0863292651439921,0.060310920225091
2013-04-16,Linke,0.0733200926845415,0.0130091724594505,0.0863292651439921,0.060310920225091
2013-04-16,Linke,0.0733200926845415,0.0130091724594505,0.0863292651439921,0.060310920225091
2013-04-16,Linke,0.0733200926845415,0.0130091724594505,0.0863292651439921,0.060310920225091
2013-04-21,CDU/CSU,0.399960278053625,0.02435772591857,0.424318003972195,0.375602552135055
2013-04-21,SPD,0.253359814630917,0.0215603475670308,0.274920162197948,0.231799467063886
2013-04-21,Grüne,0.143359814630917,0.0173164084740152,0.160676223104932,0.126043406156902
2013-04-21,FDP,0.0533200926845415,0.0112331281032771,0.0645532207878186,0.0420869645812645
2013-04-21,Linke,0.0666401853690831,0.0124948195961602,0.0791350049652433,0.0541453657729229
2013-04-21,AfD,0.03,0.00744,0.03744,0.02256
2013-04-22,CDU/CSU,0.399734382685686,0.0300889572060994,0.429823339891786,0.369645425479587
2013-04-22,SPD,0.250132808657157,0.0266123905558288,0.276745199212986,0.223520418101328
2013-04-22,Grüne,0.135066404328578,0.021002523364486,0.156068927693064,0.114063880964092
2013-04-22,FDP,0.0549335956714215,0.0139957697983276,0.0689293654697491,0.0409378258730939
2013-04-22,Linke,0.0698671913428431,0.0156297934087555,0.0854969847515986,0.0542373979340876
2013-04-22,AfD,0.04,0.01197,0.05197,0.02803
2013-04-29,CDU/CSU,0.393227827233762,0.0242384602703594,0.417466287504121,0.368989366963403
2013-04-29,SPD,0.253386086383119,0.0215106132542038,0.274896699637323,0.231875473128915
2013-04-29,Grüne,0.143386086383119,0.0172760731948566,0.160662159577976,0.126110013188262
2013-04-29,FDP,0.0533069568084405,0.0112062314540059,0.0645131882624464,0.0421007253544346
2013-04-29,Linke,0.066613913616881,0.0124662940982526,0.0790802077151335,0.0541476195186284
2013-04-29,AfD,0.05,0.00948,0.05948,0.04052
2013-05-07,CDU/CSU,0.386699966699967,0.0242962537462537,0.41099622044622,0.362403712953713
2013-05-07,SPD,0.253320013320013,0.0216281351981352,0.274948148518149,0.231691878121878
2013-05-07,Grüne,0.14998001998002,0.0176531568431568,0.167633176823177,0.132326863136863
2013-05-07,FDP,0.0533399933399933,0.0112700965700966,0.0646100899100899,0.0420698967698968
2013-05-07,Linke,0.0733399933399933,0.0130537362637363,0.0863937296037296,0.0602862570762571
2013-05-07,AfD,0.03,0.00748,0.03748,0.02252
2013-05-13,CDU/CSU,0.386458811946177,0.0240966754184444,0.410555487364621,0.362362136527732
2013-05-13,SPD,0.260124712832294,0.021613485395471,0.281738198227765,0.238511227436823
2013-05-13,Grüne,0.143416475221529,0.0172345093534624,0.160650984574992,0.126181965868067
2013-05-13,FDP,0.0532917623892353,0.0111781752543485,0.0644699376435838,0.0421135871348868
2013-05-13,Linke,0.0732917623892353,0.0129461798490318,0.0862379422382671,0.0603455825402035
2013-05-13,AfD,0.03,0.0074,0.0374,0.0226
2013-05-16,CDU/CSU,0.37992141453831,0.0239990242305174,0.403920438768828,0.355922390307793
2013-05-16,SPD,0.263385723641126,0.0217171250818599,0.285102848722986,0.241668598559267
2013-05-16,Grüne,0.146692861820563,0.0174378258022266,0.16413068762279,0.129255036018337
2013-05-16,FDP,0.0466928618205632,0.0103230844793713,0.0570159462999345,0.0363697773411919
2013-05-16,Linke,0.07,0.0126077406679764,0.0826077406679764,0.0573922593320236
2013-05-16,AfD,0.03,0.00843182711198428,0.0384318271119843,0.0215681728880157
2013-05-17,CDU/CSU,0.38001652892562,0.0241283636363636,0.404144892561983,0.355888165289256
2013-05-17,SPD,0.263322314049587,0.0218273719008264,0.285149685950413,0.24149494214876
2013-05-17,Grüne,0.146661157024793,0.017529867768595,0.164191024793388,0.129131289256198
2013-05-17,FDP,0.04,0.00973861157024793,0.0497386115702479,0.0302613884297521
2013-05-17,Linke,0.07,0.012675867768595,0.082675867768595,0.057324132231405
2013-05-17,AfD,0.03,0.00847502479338843,0.0384750247933884,0.0215249752066116
2013-05-22,CDU/CSU,0.389936055090999,0.0299734972946385,0.419909552385637,0.35996255779636
2013-05-22,SPD,0.255031972454501,0.0267955435317265,0.281827515986227,0.228236428922774
2013-05-22,Grüne,0.14,0.021329552385637,0.161329552385637,0.118670447614363
2013-05-22,FDP,0.04,0.012049744220364,0.052049744220364,0.027950255779636
2013-05-22,Linke,0.0750319724545007,0.0161828135759961,0.0912147860304968,0.0588491588785047
2013-05-22,AfD,0.03,0.0104847761928185,0.0404847761928185,0.0195152238071815
2013-05-27,CDU/CSU,0.39334547863531,0.024300785028155,0.417646263663465,0.369044693607155
2013-05-27,SPD,0.25,0.0215394368996356,0.271539436899636,0.228460563100364
2013-05-27,Grüne,0.13334547863531,0.0169481252070222,0.150293603842332,0.116397353428288
2013-05-27,FDP,0.0466545213646903,0.0103864425306393,0.0570409638953296,0.036268078834051
2013-05-27,Linke,0.0766545213646903,0.0131580457105002,0.0898125670751905,0.0634964756541901
2013-05-27,AfD,0.03,0.00848371646240477,0.0384837164624048,0.0215162835375952
2013-06-01,CDU/CSU,0.393334433806537,0.0242576493892374,0.417592083195774,0.369076784417299
2013-06-01,SPD,0.256665566193463,0.0216575008253549,0.278323067018818,0.235008065368108
2013-06-01,Grüne,0.14,0.017227355562892,0.157227355562892,0.122772644437108
2013-06-01,FDP,0.04,0.00973038956751403,0.049730389567514,0.030269610432486
2013-06-01,Linke,0.07,0.0126671739848135,0.0826671739848135,0.0573328260151865
2013-06-01,AfD,0.03,0.00846700561241334,0.0384670056124133,0.0215329943875867
2013-06-04,CDU/CSU,0.394963144963145,0.0300337100737101,0.424996855036855,0.364929434889435
2013-06-04,SPD,0.26007371007371,0.0269467321867322,0.287020442260442,0.233126977886978
2013-06-04,Grüne,0.14,0.0213194103194103,0.16131941031941,0.11868058968059
2013-06-04,FDP,0.04,0.0120446683046683,0.0520446683046683,0.0279553316953317
2013-06-04,Linke,0.07,0.0156795577395577,0.0856795577395577,0.0543204422604422
2013-06-04,AfD,0.035036855036855,0.0112654545454545,0.0463023095823096,0.0237714004914005
2013-06-11,CDU/CSU,0.392772440296459,0.0218404858632995,0.414612926159758,0.37093195443316
2013-06-11,SPD,0.257227559703541,0.0195113505352731,0.276738910238814,0.237716209168268
2013-06-11,Grüne,0.147227559703541,0.0157914136700522,0.163018973373593,0.131436146033489
2013-06-11,FDP,0.04,0.00876532253637112,0.0487653225363711,0.0312346774636289
2013-06-11,Linke,0.062772440296459,0.0109192176777381,0.0736916579741971,0.0518532226187208
2013-06-11,AfD,0.03,0.00762897611858358,0.0376289761185836,0.0223710238814164
2013-06-18,CDU/CSU,0.395528991481176,0.0218810469909316,0.417410038472108,0.373647944490245
